Tournament,Date,Series,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Start Date,End Date
Canadian Open,2023-08-11,Masters 1000,3rd Round,Alcaraz C.,Hurkacz H.,1.0,17.0,9225.0,2195.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-11,Masters 1000,3rd Round,Paul T.,Giron M.,14.0,70.0,2345.0,830.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-11,Masters 1000,3rd Round,Sinner J.,Murray A.,8.0,40.0,3815.0,1075.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-11,Masters 1000,Quarterfinals,Davidovich Fokina A.,Mcdonald M.,37.0,59.0,1140.0,870.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-11,Masters 1000,Quarterfinals,De Minaur A.,Medvedev D.,18.0,3.0,2085.0,6360.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-12,Masters 1000,Quarterfinals,Paul T.,Alcaraz C.,14.0,1.0,2345.0,9225.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-12,Masters 1000,Quarterfinals,Sinner J.,Monfils G.,8.0,276.0,3815.0,207.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-12,Masters 1000,Semifinals,De Minaur A.,Davidovich Fokina A.,18.0,37.0,2085.0,1140.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-13,Masters 1000,Semifinals,Sinner J.,Paul T.,8.0,14.0,3815.0,2345.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Canadian Open,2023-08-13,Masters 1000,The Final,Sinner J.,De Minaur A.,8.0,18.0,3815.0,2085.0,1000,650,400,200,100,50,30,10,2023-08-07,2023-08-13
Chile Open,2023-02-27,ATP250,1st Round,Hanfmann Y.,Martinez P.,153.0,117.0,386.0,476.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-27,ATP250,1st Round,Cerundolo J.M.,Cachin P.,108.0,61.0,515.0,797.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-27,ATP250,1st Round,Bonadio R.,Galan D.E.,182.0,83.0,323.0,639.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-27,ATP250,1st Round,Munar J.,Tabilo A.,66.0,186.0,777.0,314.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Etcheverry T.,Fognini F.,76.0,82.0,684.0,643.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Monteiro T.,Ramos-Vinolas A.,84.0,50.0,631.0,890.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Lajovic D.,Ugo Carabelli C.,75.0,122.0,693.0,456.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Carballes Baena R.,Taberner C.,74.0,181.0,695.0,324.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Djere L.,Sousa J.,55.0,147.0,835.0,401.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Cecchinato M.,Bagnis F.,91.0,94.0,592.0,570.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Jarry N.,Varillas J.P.,87.0,77.0,616.0,681.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-02-28,ATP250,1st Round,Garin C.,Thiem D.,100.0,99.0,546.0,550.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-01,ATP250,2nd Round,Hanfmann Y.,Carballes Baena R.,153.0,74.0,386.0,695.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-01,ATP250,2nd Round,Munar J.,Musetti L.,66.0,18.0,777.0,1855.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-01,ATP250,2nd Round,Monteiro T.,Cecchinato M.,84.0,91.0,631.0,592.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-01,ATP250,2nd Round,Jarry N.,Schwartzman D.,87.0,37.0,616.0,1010.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-02,ATP250,2nd Round,Lajovic D.,Cerundolo J.M.,75.0,108.0,693.0,515.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-02,ATP250,2nd Round,Djere L.,Bonadio R.,55.0,182.0,835.0,323.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-02,ATP250,2nd Round,Etcheverry T.,Cerundolo F.,76.0,32.0,684.0,1275.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-02,ATP250,2nd Round,Baez S.,Garin C.,35.0,100.0,1045.0,546.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-03,ATP250,Quarterfinals,Etcheverry T.,Lajovic D.,76.0,75.0,684.0,693.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-03,ATP250,Quarterfinals,Baez S.,Djere L.,35.0,55.0,1045.0,835.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-03,ATP250,Quarterfinals,Munar J.,Monteiro T.,66.0,84.0,777.0,631.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-04,ATP250,Quarterfinals,Jarry N.,Hanfmann Y.,87.0,153.0,616.0,386.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-04,ATP250,Semifinals,Etcheverry T.,Baez S.,76.0,35.0,684.0,1045.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-04,ATP250,Semifinals,Jarry N.,Munar J.,87.0,66.0,616.0,777.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Chile Open,2023-03-05,ATP250,The Final,Jarry N.,Etcheverry T.,87.0,76.0,616.0,684.0,250,165,100,50,25,13,0,0,2023-02-27,2023-03-05
Citi Open,2023-07-31,ATP500,1st Round,Shang J.,Gomez E.,149.0,155.0,420.0,384.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Ruusuvuori E.,Lestienne C.,55.0,109.0,901.0,574.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Shevchenko A.,Cressy M.,93.0,96.0,632.0,615.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Watanuki Y.,Wu Y.,99.0,90.0,608.0,683.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Mmoh M.,Klahn B.,112.0,797.0,564.0,26.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Karatsev A.,Pannu K.,75.0,717.0,798.0,35.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Broady L.,Moutet C.,125.0,80.0,504.0,750.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Mcdonald M.,Schwartzman D.,60.0,95.0,870.0,615.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Barrere G.,Mochizuki S.,59.0,200.0,884.0,304.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-07-31,ATP500,1st Round,Albot R.,Giron M.,97.0,69.0,615.0,830.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,1st Round,Monfils G.,Fratangelo B.,323.0,695.0,162.0,38.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,1st Round,Kokkinakis T.,Daniel T.,86.0,111.0,696.0,568.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,1st Round,Shimabukuro S.,Harris L.,161.0,186.0,367.0,321.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,1st Round,Svajda Z.,Purcell M.,233.0,78.0,259.0,778.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,1st Round,Nakashima B.,Vukic A.,70.0,62.0,830.0,855.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,1st Round,Thompson J.,Anderson K.,71.0,652.0,827.0,45.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,2nd Round,Shang J.,Shelton B.,149.0,43.0,420.0,1065.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,2nd Round,Dimitrov G.,Mcdonald M.,20.0,60.0,1600.0,870.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,2nd Round,Mmoh M.,Hurkacz H.,112.0,17.0,564.0,2195.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-01,ATP500,2nd Round,Ruusuvuori E.,Nishioka Y.,55.0,31.0,901.0,1315.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Tiafoe F.,Karatsev A.,10.0,75.0,3085.0,798.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Shevchenko A.,Korda S.,93.0,26.0,632.0,1365.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Wolf J.J.,Albot R.,45.0,97.0,1025.0,615.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Humbert U.,Kokkinakis T.,36.0,86.0,1159.0,696.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Eubanks C.,Shimabukuro S.,29.0,161.0,1333.0,367.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Thompson J.,Mannarino A.,71.0,27.0,827.0,1345.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Evans D.,Barrere G.,30.0,59.0,1321.0,884.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Watanuki Y.,Auger-Aliassime F.,99.0,12.0,608.0,2770.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Murray A.,Nakashima B.,44.0,70.0,1030.0,830.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-02,ATP500,2nd Round,Griekspoor T.,Broady L.,37.0,125.0,1149.0,504.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-03,ATP500,2nd Round,Monfils G.,Bublik A.,323.0,25.0,162.0,1384.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-03,ATP500,2nd Round,Fritz T.,Svajda Z.,9.0,233.0,3515.0,259.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-03,ATP500,3rd Round,Dimitrov G.,Ruusuvuori E.,20.0,55.0,1600.0,901.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-03,ATP500,3rd Round,Wolf J.J.,Mmoh M.,45.0,112.0,1025.0,564.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-03,ATP500,3rd Round,Humbert U.,Watanuki Y.,36.0,99.0,1159.0,608.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,3rd Round,Thompson J.,Eubanks C.,71.0,29.0,827.0,1333.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,3rd Round,Griekspoor T.,Monfils G.,37.0,323.0,1149.0,162.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,3rd Round,Fritz T.,Murray A.,9.0,44.0,3515.0,1030.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,3rd Round,Evans D.,Shevchenko A.,30.0,93.0,1321.0,632.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,3rd Round,Tiafoe F.,Shang J.,10.0,149.0,3085.0,420.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,Quarterfinals,Dimitrov G.,Humbert U.,20.0,36.0,1600.0,1159.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-04,ATP500,Quarterfinals,Griekspoor T.,Wolf J.J.,37.0,45.0,1149.0,1025.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-05,ATP500,Quarterfinals,Fritz T.,Thompson J.,9.0,71.0,3515.0,827.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-05,ATP500,Quarterfinals,Evans D.,Tiafoe F.,30.0,10.0,1321.0,3085.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-06,ATP500,Semifinals,Griekspoor T.,Fritz T.,37.0,9.0,1149.0,3515.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-06,ATP500,Semifinals,Evans D.,Dimitrov G.,30.0,20.0,1321.0,1600.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Citi Open,2023-08-06,ATP500,The Final,Evans D.,Griekspoor T.,30.0,37.0,1321.0,1149.0,500,330,200,100,50,25,0,0,2023-07-31,2023-08-06
Cordoba Open,2023-02-06,ATP250,1st Round,Zapata Miralles B.,Carballes Baena R.,76.0,77.0,702.0,695.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-06,ATP250,1st Round,Lajovic D.,Varillas J. P.,89.0,98.0,591.0,541.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-07,ATP250,1st Round,Cerundolo J.M.,Andujar P.,114.0,153.0,460.0,377.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-07,ATP250,1st Round,Darderi L.,Gaston H.,200.0,101.0,291.0,533.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-07,ATP250,1st Round,Coria F.,Monteiro T.,67.0,78.0,775.0,690.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-07,ATP250,1st Round,Barrios M.,Galan D.E.,212.0,83.0,256.0,614.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-07,ATP250,1st Round,Garin C.,Martinez P.,103.0,72.0,526.0,746.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-07,ATP250,1st Round,Delbonis F.,Tabilo A.,131.0,146.0,426.0,394.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-08,ATP250,1st Round,Pella G.,Vavassori A.,1018.0,221.0,10.0,248.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-08,ATP250,1st Round,Sousa J.,Etcheverry T.,162.0,81.0,362.0,651.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-08,ATP250,1st Round,Cecchinato M.,Bagnis F.,93.0,88.0,572.0,595.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-08,ATP250,1st Round,Dellien H.,Cachin P.,138.0,66.0,411.0,777.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-08,ATP250,2nd Round,Barrios M.,Zapata Miralles B.,212.0,76.0,256.0,702.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-09,ATP250,2nd Round,Baez S.,Darderi L.,47.0,200.0,895.0,291.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-09,ATP250,2nd Round,Sousa J.,Garin C.,162.0,103.0,362.0,526.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-09,ATP250,2nd Round,Coria F.,Cecchinato M.,67.0,93.0,775.0,572.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-09,ATP250,2nd Round,Dellien H.,Pella G.,138.0,1018.0,411.0,10.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-09,ATP250,2nd Round,Ramos-Vinolas A.,Lajovic D.,54.0,89.0,845.0,591.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-09,ATP250,2nd Round,Cerundolo F.,Delbonis F.,31.0,131.0,1377.0,426.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-10,ATP250,2nd Round,Cerundolo J.M.,Schwartzman D.,114.0,28.0,460.0,1460.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-10,ATP250,Quarterfinals,Ramos-Vinolas A.,Sousa J.,54.0,162.0,845.0,362.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-10,ATP250,Quarterfinals,Coria F.,Cerundolo F.,67.0,31.0,775.0,1377.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-10,ATP250,Quarterfinals,Baez S.,Barrios M.,47.0,212.0,895.0,256.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-10,ATP250,Quarterfinals,Dellien H.,Cerundolo J.M.,138.0,114.0,411.0,460.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-11,ATP250,Semifinals,Coria F.,Ramos-Vinolas A.,67.0,54.0,775.0,845.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-11,ATP250,Semifinals,Baez S.,Dellien H.,47.0,138.0,895.0,411.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Cordoba Open,2023-02-12,ATP250,The Final,Baez S.,Coria F.,47.0,67.0,895.0,775.0,250,165,100,50,25,13,0,0,2023-02-06,2023-02-12
Croatia Open,2023-07-24,ATP250,1st Round,Prizmic D.,Ajdukovic D.,287.0,299.0,188.0,178.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-24,ATP250,1st Round,Popyrin A.,Bonzi B.,90.0,107.0,655.0,603.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-24,ATP250,1st Round,Thiem D.,Bagnis F.,112.0,133.0,581.0,487.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-24,ATP250,1st Round,Daniel T.,Landaluce M.,113.0,720.0,580.0,35.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-24,ATP250,1st Round,Cobolli F.,Cilic M.,148.0,100.0,417.0,610.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-25,ATP250,1st Round,Piros Z.,O Connell C.,124.0,68.0,523.0,806.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-25,ATP250,1st Round,Arnaldi M.,De Jong J.,76.0,180.0,771.0,333.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,1st Round,Cecchinato M.,Shevchenko A.,96.0,93.0,619.0,632.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,1st Round,Marozsan F.,Cerundolo J.M.,87.0,110.0,675.0,585.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,1st Round,Munar J.,Ramos-Vinolas A.,104.0,65.0,605.0,812.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,1st Round,Wawrinka S.,Misolic F.,72.0,129.0,784.0,509.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,1st Round,Coria F.,Huesler M.A.,108.0,83.0,602.0,705.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,2nd Round,Popyrin A.,Ofner S.,90.0,52.0,655.0,889.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,2nd Round,Arnaldi M.,Cobolli F.,76.0,148.0,771.0,417.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-26,ATP250,2nd Round,Prizmic D.,Piros Z.,287.0,124.0,188.0,523.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-27,ATP250,2nd Round,Carballes Baena R.,Daniel T.,59.0,113.0,845.0,580.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-27,ATP250,2nd Round,Lehecka J.,Thiem D.,33.0,112.0,1233.0,581.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-27,ATP250,2nd Round,Wawrinka S.,Coria F.,72.0,108.0,784.0,602.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-27,ATP250,2nd Round,Munar J.,Marozsan F.,104.0,87.0,605.0,675.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-27,ATP250,2nd Round,Sonego L.,Cecchinato M.,43.0,96.0,1025.0,619.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-28,ATP250,Quarterfinals,Arnaldi M.,Lehecka J.,76.0,33.0,771.0,1233.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-28,ATP250,Quarterfinals,Popyrin A.,Prizmic D.,90.0,287.0,655.0,188.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-28,ATP250,Quarterfinals,Sonego L.,Munar J.,43.0,104.0,1025.0,605.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-28,ATP250,Quarterfinals,Wawrinka S.,Carballes Baena R.,72.0,59.0,784.0,845.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-29,ATP250,Semifinals,Popyrin A.,Arnaldi M.,90.0,76.0,655.0,771.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-29,ATP250,Semifinals,Wawrinka S.,Sonego L.,72.0,43.0,784.0,1025.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Croatia Open,2023-07-30,ATP250,The Final,Popyrin A.,Wawrinka S.,90.0,72.0,655.0,784.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Dallas Open,2023-02-07,ATP250,1st Round,Sock J.,Ivashka I.,141.0,74.0,405.0,715.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-07,ATP250,1st Round,Giron M.,Rybakov A.,55.0,378.0,841.0,123.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-07,ATP250,1st Round,Mcdonald M.,Verdasco F.,59.0,118.0,820.0,452.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-07,ATP250,1st Round,Thompson J.,Kudla D.,84.0,92.0,604.0,573.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-07,ATP250,1st Round,Mannarino A.,Johnson S.,63.0,120.0,791.0,448.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-07,ATP250,1st Round,Wolf J.J.,Holt B.,43.0,195.0,922.0,302.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,1st Round,Albot R.,Krall L.,123.0,,443.0,,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,1st Round,Wu Y.,Mmoh M.,97.0,86.0,544.0,599.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,1st Round,Isner J.,Tseng C. H.,39.0,108.0,980.0,500.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,1st Round,Gomez E.,Diallo G.,102.0,211.0,533.0,260.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,1st Round,Altmaier D.,Svajda Z.,99.0,265.0,539.0,203.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,1st Round,Otte O.,Eubanks C.,80.0,104.0,666.0,524.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-08,ATP250,2nd Round,Wolf J.J.,Albot R.,43.0,123.0,922.0,443.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-09,ATP250,2nd Round,Tiafoe F.,Mcdonald M.,14.0,59.0,2305.0,820.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-09,ATP250,2nd Round,Wu Y.,Shapovalov D.,97.0,27.0,544.0,1560.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-09,ATP250,2nd Round,Gomez E.,Kecmanovic M.,102.0,33.0,533.0,1275.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-09,ATP250,2nd Round,Mannarino A.,Thompson J.,63.0,84.0,791.0,604.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-09,ATP250,2nd Round,Isner J.,Altmaier D.,39.0,99.0,980.0,539.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-10,ATP250,2nd Round,Fritz T.,Sock J.,8.0,141.0,3410.0,405.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-10,ATP250,2nd Round,Giron M.,Otte O.,55.0,80.0,841.0,666.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
Dallas Open,2023-02-10,ATP250,Quarterfinals,Wolf J.J.,Tiafoe F.,43.0,14.0,922.0,2305.0,250,165,100,50,25,13,0,0,2023-02-07,2023-02-12
